4.531 2.593 1.938 3.833 1.969
0.938 1.230 -0.292 1.124 0.399
42.596 47.683 -5.087 42.210 5.227
61.116 69.613 -8.497 68.239 8.616
19.228 25.670 -6.442 16.112 6.742
19.277 16.900 2.377 20.050 2.521
337.389 326.747 10.643 334.814 10.789
259.407 270.557 -11.149 262.108 11.311
26.726 28.420 -1.694 24.008 2.246
136.340 114.567 21.774 126.909 21.838
97455.469 97366.396 89.073 97365.546 121.494
9.615 10.660 -1.045 10.202 1.074
0.020 0.087 -0.066 0.054 0.066
0.197 0.250 -0.053 0.190 0.055
