16.870 14.550 2.320 16.377 2.356
2.687 2.937 -0.250 2.380 0.363
54.725 50.593 4.132 44.208 5.657
61.571 67.317 -5.746 58.209 6.323
41.339 47.600 -6.261 49.473 6.383
68.848 62.723 6.125 61.900 6.912
406.540 392.617 13.924 405.147 14.030
333.202 328.893 4.309 320.677 10.386
33.151 42.607 -9.456 40.653 10.434
224.304 218.240 6.064 243.239 19.062
96922.819 96897.999 24.821 96887.757 42.407
19.808 19.270 0.538 17.685 1.573
0.067 0.123 -0.056 0.064 0.060
0.148 0.197 -0.049 0.167 0.049
