17.297 14.697 2.600 17.457 2.779
1.864 2.363 -0.499 1.619 0.705
46.917 45.132 1.785 38.046 6.461
58.253 67.229 -8.976 55.957 9.926
37.752 39.656 -1.904 46.277 7.909
52.176 58.113 -5.937 43.177 16.187
410.577 393.108 17.470 413.740 19.340
333.731 332.122 1.610 327.696 11.048
31.933 38.917 -6.984 36.421 8.984
199.424 192.221 7.203 212.456 16.611
97109.229 97105.191 4.038 97056.419 88.577
21.282 22.067 -0.785 19.772 2.176
0.045 0.110 -0.065 0.050 0.068
0.165 0.208 -0.043 0.174 0.045
