29.845 26.407 3.438 31.510 3.516
2.160 3.247 -1.087 1.586 1.232
46.889 43.703 3.186 32.364 8.080
52.983 65.627 -12.644 43.791 14.044
58.669 48.943 9.725 80.493 11.787
80.528 109.443 -28.916 61.233 31.013
486.959 460.560 26.399 500.542 27.209
407.914 398.773 9.140 401.115 9.507
39.750 52.793 -13.043 50.419 13.476
268.205 273.467 -5.262 300.616 11.955
96864.586 96933.550 -68.963 96738.494 112.725
34.233 37.043 -2.810 31.626 3.620
0.051 0.113 -0.063 0.032 0.065
0.148 0.193 -0.045 0.168 0.046
