327.233 337.478 372.182 402.249 430.750 475.614 506.714 505.256 465.940 418.774 367.567 335.487
325.662 344.544 375.981 413.421 447.565 496.456 526.268 526.072 466.931 406.963 359.623 329.245
323.919 337.965 365.980 404.464 439.315 492.429 518.392 502.063 469.221 408.082 355.446 327.526
323.919 337.965 365.980 404.464 439.315 492.429 518.392 502.063 469.221 408.082 355.446 327.526
324.390 335.780 361.637 395.549 428.448 466.474 500.682 498.610 455.118 403.353 355.971 329.233
318.530 333.899 363.549 401.532 431.744 471.063 505.126 512.902 463.753 406.603 360.715 328.773
328.368 345.987 374.842 407.696 437.083 465.244 496.706 498.927 459.439 410.361 364.461 337.813
329.485 340.538 367.316 408.947 455.071 525.221 551.708 537.572 481.273 417.838 364.527 335.156
334.163 347.463 369.079 401.236 442.307 493.276 517.754 517.372 478.464 421.666 367.687 335.099
334.930 356.369 375.870 403.550 436.342 484.255 504.902 499.981 453.069 413.464 367.616 338.498
338.224 348.801 378.938 413.839 460.271 512.370 526.939 518.810 486.927 435.549 378.548 343.397
327.188 337.306 363.181 396.907 435.934 485.130 522.724 525.265 476.170 408.475 355.973 329.808
321.419 338.444 366.998 398.779 433.295 475.147 508.446 507.732 459.135 398.570 349.177 329.669
331.383 343.354 363.730 395.416 424.930 450.533 469.509 465.918 444.963 407.299 367.279 339.849
316.907 332.268 366.087 401.197 432.214 483.891 509.321 507.959 461.066 413.665 362.016 323.561
308.765 327.291 348.031 380.281 418.216 471.850 506.337 496.929 442.789 381.371 339.520 315.011
335.233 349.924 381.394 422.400 463.835 502.841 519.567 517.588 485.454 416.362 362.150 336.080
327.159 341.941 369.411 413.750 453.908 499.155 515.460 514.412 481.494 409.650 359.568 330.179
328.047 345.827 375.263 408.234 442.966 476.037 499.847 501.271 470.595 413.306 367.346 331.357
334.626 351.238 379.316 416.860 460.666 499.185 516.534 512.542 480.238 423.233 373.007 338.743
339.761 362.453 380.967 407.198 433.080 469.641 493.454 498.275 475.963 423.195 379.899 346.851
341.332 357.188 387.522 408.095 432.096 467.436 491.684 496.919 467.722 420.756 374.602 347.730
321.691 339.803 373.046 404.159 439.272 473.723 511.137 505.943 465.830 417.342 364.722 329.429
327.928 343.210 370.709 404.792 439.940 483.887 510.330 507.408 467.860 412.346 363.168 333.305
