148.637 197.513 258.797 312.118 341.887 353.041 343.902 309.383 260.080 205.056 155.484 132.698
147.991 195.198 257.563 313.205 343.036 352.620 341.677 308.117 258.626 204.746 155.234 132.501
146.713 194.855 256.060 312.264 343.225 355.134 346.414 313.932 265.881 209.655 158.571 132.509
146.713 194.855 256.060 312.264 343.225 355.134 346.414 313.932 265.881 209.655 158.571 132.509
146.470 193.969 255.953 311.192 343.936 354.153 342.743 311.274 262.338 208.365 157.216 132.435
146.792 194.661 255.894 311.780 342.554 352.268 342.926 312.556 263.517 209.053 157.688 132.967
147.035 193.836 253.345 305.776 334.796 345.540 335.642 305.143 256.221 204.173 155.271 131.965
148.043 193.957 254.527 309.270 343.973 358.521 346.380 311.782 264.259 210.046 157.441 132.671
147.184 193.501 253.520 306.383 338.507 354.641 344.697 313.642 253.934 195.060 153.298 132.881
143.624 191.810 254.739 311.726 347.684 360.307 350.510 318.394 267.767 208.824 154.938 128.949
149.929 197.985 261.772 320.892 355.521 368.316 353.876 320.485 272.777 216.205 162.566 136.361
145.715 192.947 255.335 309.724 341.297 352.679 341.417 310.070 261.431 204.933 154.516 131.597
145.667 192.961 254.884 309.494 341.015 352.118 341.359 309.420 260.518 204.764 154.413 130.880
140.664 187.017 246.269 302.327 339.386 354.229 343.689 310.550 261.922 204.808 150.560 126.370
147.944 197.256 259.828 311.988 340.937 352.923 342.773 309.466 260.694 206.341 156.347 133.545
142.470 187.368 246.900 301.026 335.551 348.772 338.947 304.805 255.795 199.181 150.006 126.434
149.467 198.881 262.405 320.833 354.710 364.910 352.201 320.596 272.150 213.439 159.601 133.800
149.758 199.436 264.148 321.742 356.472 366.281 353.990 320.663 270.514 211.518 158.385 133.555
149.370 198.269 261.948 318.737 353.996 363.711 351.180 319.071 270.718 212.976 159.404 133.752
146.430 194.320 254.798 309.904 343.449 354.679 344.321 311.204 263.072 206.989 155.364 131.283
144.795 191.548 253.183 306.814 340.442 349.068 336.655 307.024 261.676 207.683 155.363 129.530
144.845 192.226 252.892 307.974 340.020 348.721 336.653 307.717 262.542 207.283 156.155 130.367
146.424 192.637 252.441 307.019 338.141 349.626 340.738 308.977 260.328 206.280 155.701 131.759
146.638 194.218 255.794 311.063 343.642 355.104 344.309 312.096 263.158 207.262 156.178 131.796
