0.08 0.08 0.09 0.09 0.07 0.05 0.05 0.04 0.08 0.09 0.05 0.07
-0.05 -0.05 -0.06 -0.06 -0.06 -0.05 -0.03 -0.02 -0.03 -0.04 -0.04 -0.06
-0.01 -0.01 -0.00 0.01 0.02 0.01 0.01 0.01 0.02 0.05 0.01 0.00
0.09 0.11 0.13 0.11 0.11 0.06 0.04 0.03 0.08 0.12 0.11 0.08
-0.01 -0.01 -0.00 0.02 0.03 0.01 -0.00 0.00 0.03 0.02 -0.00 -0.01
-0.01 -0.02 -0.01 0.00 0.02 0.00 -0.00 0.01 0.02 0.01 -0.00 -0.01
0.12 0.12 0.13 0.11 0.10 0.06 0.03 0.04 0.07 0.10 0.13 0.14
0.02 0.03 0.04 0.05 0.05 0.04 0.02 0.01 0.02 0.03 0.03 0.02
-0.05 -0.06 -0.06 -0.06 -0.06 -0.05 -0.03 -0.02 -0.03 -0.03 -0.05 -0.07
0.04 0.05 0.06 0.06 0.04 0.01 0.01 0.01 0.03 0.04 0.05 0.03
0.02 0.03 0.04 0.04 0.04 0.03 0.02 0.03 0.05 0.05 0.05 0.03
0.03 0.04 0.05 0.05 0.04 0.03 0.02 0.02 0.02 0.04 0.04 0.04
0.04 0.05 0.04 0.05 0.04 0.03 0.02 0.01 0.03 0.04 0.06 0.05
0.12 0.13 0.13 0.10 0.08 0.04 0.04 0.03 0.08 0.13 0.11 0.12
0.05 0.05 0.07 0.10 0.08 0.06 0.07 0.12 0.13 0.13 0.12 0.07
0.06 0.06 0.07 0.13 0.08 0.06 0.04 0.07 0.13 0.12 0.12 0.06
0.03 0.04 0.04 0.05 0.04 0.02 0.02 0.02 0.05 0.06 0.05 0.03
