31.95 46.25 74.90 104.08 127.99 140.90 138.11 118.80 94.48 68.57 38.90 26.59
28.53 45.73 75.23 103.42 121.70 131.92 148.67 138.18 96.86 64.23 38.51 25.03
32.07 52.11 80.22 107.45 131.13 157.95 159.81 143.19 105.16 67.76 43.24 29.35
36.48 58.64 88.50 126.00 148.06 174.99 170.23 149.52 113.84 75.71 45.62 32.33
29.03 49.54 81.21 110.16 137.41 154.63 158.67 135.55 101.48 68.04 37.55 22.20
27.95 50.03 81.85 111.78 136.56 153.30 153.78 136.61 101.17 67.98 37.07 20.69
30.69 48.11 76.22 104.62 124.95 129.75 121.16 106.74 88.86 65.39 44.72 31.86
40.44 64.39 93.58 116.27 131.74 144.14 149.00 131.90 102.31 77.43 51.62 35.61
29.61 50.39 74.80 99.68 117.25 130.66 143.43 123.27 96.30 63.93 37.04 25.06
36.02 57.99 90.22 118.32 139.20 161.68 161.74 144.94 117.93 75.98 45.60 29.77
37.69 60.38 94.55 123.59 144.09 163.57 163.45 143.25 109.90 76.05 47.13 33.43
38.61 58.47 89.85 120.02 144.18 160.53 154.32 134.37 109.27 75.22 46.82 33.48
38.18 60.34 91.33 119.31 146.28 158.19 148.47 128.14 104.06 74.11 45.55 33.72
44.89 72.75 110.49 146.95 170.78 190.43 181.26 164.56 136.27 94.72 61.49 42.32
28.53 49.72 82.17 113.41 147.22 168.09 155.33 127.46 101.70 64.37 37.76 20.86
27.85 52.11 81.38 110.13 146.76 164.40 166.48 132.01 100.78 66.42 37.87 23.70
33.66 54.81 85.41 114.70 138.46 155.32 154.62 134.91 105.02 71.62 43.53 29.13
