-1.46 0.83 4.75 10.14 16.65 23.07 26.10 25.19 19.50 11.84 6.81 1.43
1.71 6.06 9.68 15.72 20.60 25.87 28.10 26.78 23.63 15.19 7.44 1.82
1.35 4.99 9.11 14.17 17.94 22.67 25.70 25.25 22.15 14.32 6.45 2.18
1.95 6.09 11.65 15.56 19.96 24.11 26.77 27.37 22.49 14.53 7.31 2.99
5.40 9.27 13.04 16.18 21.27 26.01 29.55 29.48 24.98 18.62 12.27 7.09
7.17 9.69 13.66 16.58 22.08 26.85 29.53 29.62 24.62 18.60 12.10 8.38
1.83 4.01 8.27 15.14 21.40 29.42 34.11 32.36 26.09 17.89 9.70 3.65
3.35 6.93 10.55 15.69 19.53 23.76 27.03 28.36 24.51 16.64 9.27 4.38
1.95 5.83 10.12 16.55 23.06 28.50 30.48 30.64 25.89 16.45 8.10 1.99
2.21 3.72 8.74 15.07 23.88 32.75 36.27 34.75 27.45 16.55 7.28 2.20
4.81 7.04 11.08 17.35 23.96 29.28 31.16 30.62 26.06 18.16 11.17 5.48
4.48 7.45 12.55 16.71 21.48 26.60 29.63 29.07 25.20 17.87 10.66 5.00
4.58 7.72 12.05 17.53 22.27 27.41 31.01 30.26 25.40 16.82 9.60 5.05
1.85 3.98 7.45 12.68 19.35 25.53 29.86 29.35 22.80 14.66 7.77 2.73
2.35 5.15 9.87 13.82 18.88 22.84 26.80 25.48 19.63 13.35 6.59 3.25
3.40 5.72 10.20 13.05 18.75 22.68 26.28 27.14 19.90 13.22 7.19 4.04
2.94 5.90 10.17 15.12 20.69 26.09 29.28 28.86 23.77 15.92 8.73 3.85
