79.294 74.317 64.948 63.171 65.486 52.783 38.542 38.279 48.163 55.865 72.070 77.860
82.277 76.676 64.939 56.887 58.449 48.974 38.945 38.405 57.238 65.520 77.675 83.052
nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan
71.412 67.538 58.376 58.041 61.871 60.056 46.194 44.104 57.461 56.494 65.609 70.487
65.942 62.567 55.205 51.806 60.585 58.864 42.962 37.324 49.428 50.096 55.254 61.090
63.376 59.172 57.615 59.498 67.599 64.791 49.982 44.176 55.208 56.956 59.862 60.801
68.323 68.023 62.778 56.499 51.235 32.585 24.610 27.528 39.680 40.757 57.124 68.974
80.317 80.268 79.313 79.342 75.425 65.116 59.529 57.038 58.133 61.639 74.884 80.054
nan nan nan nan nan nan nan nan nan nan nan nan
60.590 57.623 45.436 38.434 32.178 22.446 23.899 28.079 32.855 32.807 48.121 61.151
72.462 74.420 70.264 67.852 68.040 53.849 38.345 34.276 44.583 60.790 76.133 72.401
74.171 71.533 67.134 66.887 68.230 60.172 46.172 40.924 52.612 64.214 78.943 75.578
59.664 55.241 55.134 56.677 63.252 63.254 60.003 56.250 53.018 54.318 63.119 63.254
78.070 72.010 64.165 61.749 65.719 47.864 36.122 36.221 49.415 56.071 70.875 77.953
82.059 78.845 77.388 77.545 78.454 58.161 39.588 39.562 49.301 53.447 66.342 79.321
59.503 53.094 44.078 35.583 36.564 35.553 36.362 34.138 33.051 38.542 51.728 62.488
59.787 54.990 45.668 40.970 40.207 38.289 38.061 35.158 33.524 39.681 50.244 60.505
67.500 58.995 48.242 45.204 44.160 44.312 45.126 42.578 39.230 40.671 50.509 66.620
63.465 57.585 55.094 53.061 48.145 41.211 36.805 37.127 39.099 44.509 56.032 62.611
nan nan nan nan nan nan nan nan nan nan nan nan
nan nan nan nan nan nan nan nan nan nan nan nan
65.293 61.823 54.983 55.845 61.872 59.372 41.207 43.476 54.588 46.545 53.658 62.478
69.639 65.818 59.487 56.947 58.193 50.425 41.247 39.702 47.033 51.051 62.677 69.260
