21.84 28.00 41.72 61.56 85.58 89.82 77.91 63.86 61.41 45.38 27.58 21.20
17.19 25.99 36.99 50.95 58.78 59.61 73.63 65.84 40.04 26.02 19.13 16.14
16.89 23.29 35.04 53.40 72.54 93.75 90.56 80.68 54.21 32.10 20.50 15.30
18.94 31.48 54.26 83.90 116.65 147.53 134.13 100.41 73.46 48.17 28.23 19.57
12.78 24.36 45.99 72.06 102.96 115.22 105.83 77.65 53.99 36.36 20.55 13.02
12.74 21.77 38.76 63.86 91.05 103.58 95.25 79.21 50.76 30.79 17.68 12.28
25.32 32.46 47.03 59.98 76.87 50.68 17.17 14.43 28.82 30.17 31.26 27.48
21.38 34.83 56.24 84.29 105.81 120.82 109.70 75.92 56.79 45.11 30.08 20.60
17.46 22.59 31.92 44.16 49.57 53.12 58.77 40.90 33.06 23.28 18.00 16.28
24.29 38.03 60.91 81.16 84.70 57.72 40.84 36.48 44.56 38.26 31.72 22.29
17.09 24.50 40.31 62.14 82.06 87.72 77.31 65.81 57.81 43.11 25.66 16.59
27.26 39.64 62.88 83.96 113.60 108.36 75.99 51.50 55.61 45.70 34.01 24.00
32.90 47.81 64.63 86.89 106.33 104.18 71.39 56.59 58.60 55.65 39.36 30.48
26.36 36.35 51.05 72.39 99.03 114.28 89.51 81.01 81.26 57.46 37.22 25.81
24.70 30.43 40.90 79.36 123.99 143.80 109.46 83.38 72.01 51.08 37.66 25.59
24.60 33.79 41.81 83.88 120.90 138.11 130.88 81.13 73.22 52.45 37.49 27.57
21.36 30.96 46.90 70.24 93.15 99.27 84.90 65.93 55.98 41.32 28.51 20.89
