4.37 7.02 11.82 17.65 23.34 29.61 32.77 32.32 27.23 19.12 10.85 5.32
0.97 1.09 1.45 2.07 2.69 1.88 1.24 1.11 1.41 1.25 1.27 1.04
41.54 42.50 42.33 41.98 43.89 36.25 30.42 28.52 29.87 30.69 38.41 40.85
66.20 61.62 54.56 51.95 54.60 47.58 39.68 39.25 46.55 49.85 59.94 66.11
14.88 29.68 47.76 59.11 61.08 77.38 92.68 87.97 64.41 41.01 20.24 11.16
17.97 24.67 36.58 54.73 75.26 72.37 52.87 39.34 37.25 27.00 21.50 17.53
337.41 352.81 379.97 413.18 446.95 488.34 511.42 507.97 471.78 419.61 371.13 341.52
262.25 271.93 290.82 319.39 356.07 388.52 404.67 402.39 374.59 325.66 289.74 266.59
24.48 30.14 36.92 44.15 48.20 52.58 53.19 49.94 41.03 32.38 24.42 21.24
126.74 164.57 214.00 258.35 284.36 313.49 314.76 287.53 237.61 186.06 135.88 114.25
-5.74 -0.80 3.60 6.57 8.96 11.35 9.27 4.71 -2.25 -8.29 -11.67 -10.61
10.04 10.61 12.35 16.28 23.26 28.86 31.77 31.66 27.31 18.39 13.49 10.74
0.04 0.04 0.04 0.04 0.04 0.02 0.02 0.02 0.03 0.04 0.05 0.04
27.10 53.55 87.93 120.41 145.30 161.10 154.82 132.01 99.40 59.73 30.07 18.08
32.84 54.35 84.34 113.84 136.34 149.74 145.55 127.31 101.66 68.02 41.75 28.69
0.19 0.18 0.17 0.17 0.17 0.17 0.17 0.17 0.17 0.17 0.18 0.19
