123.93 170.73 209.75 257.15 286.36 320.50 314.95 286.82 230.01 189.02 134.66 111.20
132.13 167.00 216.87 273.22 309.37 339.76 337.40 309.68 261.76 200.27 143.19 118.62
129.27 171.32 224.37 274.86 303.11 316.82 305.41 288.47 255.38 193.99 137.16 113.20
126.39 171.65 224.18 264.97 305.34 329.98 332.57 306.21 249.31 190.61 145.20 113.70
129.22 162.95 209.99 246.78 280.09 331.44 331.69 306.38 251.63 188.90 133.48 116.43
132.48 166.66 211.91 254.57 283.84 308.43 319.14 289.39 236.53 189.12 142.17 120.88
128.44 165.90 210.59 252.41 291.89 314.95 313.80 286.04 240.93 189.12 139.82 110.59
129.74 164.72 217.30 257.83 283.54 308.91 311.03 286.14 234.42 185.52 140.49 118.14
107.12 141.36 179.38 219.61 240.30 256.36 253.14 229.43 193.37 156.26 110.41 96.18
121.23 167.34 212.78 269.50 281.44 312.57 316.13 286.06 239.33 187.75 138.06 110.53
137.37 172.07 213.22 239.92 241.79 264.65 288.22 270.91 214.83 175.10 141.80 125.42
132.55 169.21 226.44 277.44 311.08 326.10 320.75 298.33 256.88 195.99 140.23 116.85
137.07 168.78 224.08 271.24 310.89 341.91 332.07 292.40 241.07 203.59 148.73 125.32
133.20 172.85 216.04 259.45 293.02 315.15 313.65 286.35 241.08 185.86 137.70 118.75
119.98 156.40 211.13 244.06 271.61 310.63 319.59 285.32 233.93 180.06 124.96 108.22
112.31 150.29 211.40 261.06 284.43 321.01 320.66 288.45 226.61 175.32 117.67 98.59
131.88 169.62 222.99 266.13 293.81 317.84 321.32 293.42 237.27 187.75 139.79 117.56
119.65 157.22 214.24 259.94 278.05 306.67 309.40 280.09 234.98 173.91 130.78 111.46
120.39 154.08 206.98 249.76 261.11 300.27 309.05 279.04 233.97 178.58 130.95 109.37
135.98 174.38 220.96 273.13 286.59 316.70 318.51 296.41 242.52 194.27 148.70 125.95
121.32 161.40 209.51 252.33 273.99 322.61 321.58 292.84 234.08 186.27 127.58 112.19
126.74 164.57 214.00 258.35 284.36 313.49 314.76 287.53 237.61 186.06 135.88 114.25
