26.25 48.38 80.33 112.74 140.26 154.79 147.42 122.87 88.11 57.10 27.90 15.83
22.11 46.82 78.51 111.59 132.50 145.52 157.51 143.54 95.63 54.22 25.38 12.71
27.07 52.73 84.55 115.05 140.53 169.40 170.09 148.75 104.41 57.81 29.72 17.50
30.18 59.10 92.83 132.09 155.90 184.11 179.15 154.75 111.57 67.22 34.13 21.20
22.82 49.91 83.40 113.77 144.78 163.98 167.62 140.40 99.62 61.30 27.36 12.68
22.70 49.40 83.72 115.43 144.31 162.77 161.92 141.11 98.86 60.84 27.15 12.21
25.32 46.43 82.35 114.21 137.54 146.34 134.31 111.21 83.61 52.30 28.59 18.40
35.44 63.41 96.84 121.91 139.13 153.48 158.83 139.03 101.99 69.98 40.05 25.60
22.38 48.72 79.04 108.38 129.99 145.05 154.47 130.25 94.38 52.76 21.31 11.02
31.46 57.66 91.94 122.51 147.85 172.07 170.15 148.66 115.31 68.23 35.19 20.37
32.16 59.90 97.72 131.05 154.36 174.61 172.14 148.52 108.20 68.16 36.31 22.33
34.21 59.45 94.86 125.76 152.99 170.33 162.23 138.63 107.97 68.29 36.78 24.04
36.11 61.06 94.37 124.13 151.35 165.68 154.05 131.89 102.76 68.52 38.77 27.55
39.14 71.54 114.04 154.47 182.74 204.52 194.01 170.37 130.85 83.51 48.67 29.88
27.44 54.07 86.48 115.39 149.08 171.08 158.63 126.83 96.90 58.47 30.32 17.14
27.40 54.60 84.41 112.64 149.87 166.67 169.50 132.52 95.20 60.27 31.46 19.34
28.89 55.20 89.09 120.69 147.07 165.65 163.25 139.33 102.21 63.06 32.44 19.24
