256.64 259.22 275.31 299.01 331.11 359.62 375.29 371.77 348.23 306.28 274.06 259.93
250.02 263.68 277.61 298.35 325.49 353.39 376.14 372.04 353.39 308.36 272.53 255.94
252.43 264.23 280.96 304.98 328.53 353.34 370.90 374.56 355.76 314.02 275.42 258.41
252.65 275.51 302.80 319.22 354.58 381.08 391.21 388.34 364.88 320.79 280.04 256.32
266.02 281.99 301.98 325.67 358.24 385.10 405.60 405.46 377.23 329.29 291.20 272.87
271.83 279.13 301.01 319.96 356.76 388.51 405.68 406.60 369.20 320.66 290.27 274.65
261.02 267.98 284.66 312.72 349.80 386.47 398.73 392.91 365.73 325.54 291.57 270.45
262.19 282.70 301.97 336.47 366.10 392.53 400.64 399.78 379.99 330.69 291.14 267.33
248.62 259.77 275.27 302.32 335.08 370.04 387.14 386.66 362.48 307.77 273.31 251.44
263.08 275.79 296.24 320.01 361.87 393.76 416.78 413.44 380.38 315.12 276.66 255.04
261.28 273.98 289.70 322.51 364.15 392.35 398.41 396.09 377.90 331.21 293.00 264.34
269.64 285.45 306.11 332.09 362.37 381.91 389.15 385.13 370.78 333.41 301.85 279.43
284.85 294.71 304.22 334.60 358.62 382.93 393.44 389.89 374.94 336.70 308.27 288.57
254.59 265.40 278.03 300.45 341.37 378.41 400.76 397.10 370.53 323.23 280.88 259.08
259.89 272.88 290.21 317.47 349.16 373.38 389.87 387.29 353.81 320.18 288.82 264.96
267.22 276.59 292.09 321.09 347.42 373.74 386.85 390.46 357.67 320.18 290.32 264.09
261.37 273.69 291.13 316.68 349.42 377.91 392.91 391.10 366.43 321.46 286.21 265.18
