240.290 246.839 275.015 307.081 342.949 380.911 397.954 397.103 369.600 325.358 280.141 248.145
236.306 251.157 273.163 302.849 342.124 384.889 404.465 406.757 371.741 314.657 271.485 240.607
233.362 239.795 262.224 293.373 333.989 378.027 392.981 385.643 356.986 302.291 257.252 236.441
233.362 239.795 262.224 293.373 333.989 378.027 392.981 385.643 356.986 302.291 257.252 236.441
236.775 244.010 261.585 293.421 330.664 372.041 400.959 398.729 364.108 306.631 263.677 240.462
229.697 239.668 261.297 294.996 335.503 380.139 401.826 405.084 367.408 307.045 264.695 237.598
nan nan nan nan nan nan nan nan nan nan nan nan
234.014 241.886 263.260 303.822 354.184 409.229 426.628 420.007 376.313 306.798 263.842 240.403
244.850 253.839 272.570 307.194 350.307 385.697 401.287 397.034 365.185 317.102 275.964 246.790
233.867 245.245 261.959 293.564 329.284 370.946 389.639 387.373 349.883 300.892 261.897 238.911
244.644 251.446 270.400 296.837 338.194 384.701 411.212 408.272 374.523 323.592 278.711 250.954
238.548 246.170 265.016 297.123 342.571 387.180 412.210 408.974 369.789 311.930 267.623 240.655
233.843 245.667 266.610 297.189 339.206 381.808 407.051 402.382 363.364 306.460 263.348 242.267
245.065 253.175 271.655 303.474 340.641 372.997 394.244 387.128 359.231 317.285 282.529 254.971
233.423 243.171 269.261 304.879 346.125 384.943 397.840 397.183 365.324 321.821 275.664 239.882
224.942 241.020 259.015 293.417 339.317 384.328 406.108 397.834 351.514 292.251 253.825 231.491
239.769 246.855 266.316 293.621 334.187 372.499 393.347 388.194 355.712 298.655 259.852 243.126
230.559 238.576 255.016 290.521 328.814 371.922 388.608 384.519 351.981 292.458 256.678 234.897
237.797 247.147 265.539 293.220 325.303 360.594 387.426 386.428 354.777 299.717 265.383 241.092
245.910 255.982 280.957 317.605 361.618 397.861 412.818 410.096 378.495 324.005 280.550 249.847
245.980 263.120 277.381 309.793 343.355 383.790 407.828 407.619 376.331 318.011 280.735 255.260
247.269 256.953 282.941 308.805 343.829 382.150 406.733 405.926 367.662 316.783 274.234 253.646
233.348 246.274 271.861 302.068 346.079 385.499 408.563 406.840 375.707 316.596 269.092 239.845
237.437 247.172 267.967 299.919 340.101 381.372 401.941 398.853 364.664 310.120 268.383 242.897
